,career,zip_code,term,interest_rate,issue_time,record_time,history_time,total_accounts,balance_accounts,balance,level,installment,a_time_diff,b_time_diff,issue_time_yearmonth,issue_time_month,issue_time_day,issue_time_weekday,record_time_yearmonth,record_time_month,record_time_day,record_time_weekday,history_time_yearmonth,history_time_month,history_time_day,history_time_weekday,loan_to_limit_ratio,loan_to_installment_ratio,balance_utilization,balance_accounts_ratio,income_loan_ratio,income_installment_ratio,income_ratio,risk_ratio,total_debt,loan_rate_combo,limit_rate_combo,loan_interest_rate_product,loan_interest_rate_ratio,loan_installment_diff,loan_installment_ratio,loan_term_product,loan_balance_product,loan_balance_diff,loan_balance_ratio,loan_balance_limit_diff,interest_rate_installment_product,interest_rate_installment_ratio,interest_rate_term_product,interest_rate_term_diff,interest_rate_term_ratio,interest_rate_balance_product,interest_rate_balance_ratio,interest_rate_balance_limit_product,interest_rate_balance_limit_ratio,installment_term_product,installment_term_ratio,installment_balance_product,installment_balance_diff,installment_balance_ratio,installment_balance_limit_product,installment_balance_limit_diff,installment_balance_limit_ratio,term_balance_product,term_balance_ratio,term_balance_limit_ratio,balance_balance_limit_diff,title_loan_mean,title_loan_deviation,title_interest_rate_mean,title_interest_rate_deviation,title_interest_rate_deviation_std,title_installment_deviation,title_installment_deviation_std,title_term_deviation,title_balance_deviation,title_balance_deviation_std,title_balance_limit_deviation,title_balance_limit_deviation_std,career_loan_mean,career_loan_deviation,career_loan_deviation_std,career_interest_rate_mean,career_interest_rate_deviation,career_interest_rate_deviation_std,career_installment_deviation,career_installment_deviation_std,career_term_deviation,career_balance_deviation,career_balance_deviation_std,career_balance_limit_deviation,career_balance_limit_deviation_std,zip_province_loan_mean,zip_province_loan_deviation,zip_province_interest_rate_mean,zip_province_interest_rate_deviation,zip_province_interest_rate_deviation_std,zip_province_installment_mean,zip_province_installment_deviation,zip_province_installment_deviation_std,zip_province_term_mean,zip_province_term_deviation,zip_province_term_deviation_std,zip_province_balance_mean,zip_province_balance_deviation,zip_province_balance_deviation_std,zip_province_balance_limit_mean,zip_province_balance_limit_deviation,zip_province_balance_limit_deviation_std,risk_score,zip_province,amount_sum,amount_mean,amount_std,amount_count,amount_min,amount_max,direction_sum,direction_mean,income_outcome_ratio,residence_0,residence_1
10840,10.0,522094,60,16.45,1112400387,1151281857,592964551,22.0,17.0,13316.0,B3,391.6969577924316,-38881470,519435836,200504,4,2,5,200606,6,26,0,198810,10,16,6,0.839429503710331,40.61656115103065,0.7008052207778538,0.7727272727272727,0.35634129521660085,14.474265428367286,33.909098952170794,0.06188087774294671,15742650.0,"(11000.0, 33050.0]_(11.45, 17.5]","(16400.0, 6780700.0]_(11.45, 17.5]",262377.5,914.0401146131805,15558.303042207568,40.61656115103065,957000,212390200.0,2634.0,1.1977172035743786,-3050.0,6443.414955685499,0.04188980758209744,987.0,-43.55,0.26967213114754096,219048.19999999998,0.0012352631974168356,312550.0,0.0008657439082153571,23501.817467545894,6.421261603154616,5215836.689964019,-12924.303042207568,0.029413303130767558,7442242.1980562005,-18608.303042207568,0.02061454438147632,798960.0,0.004505519261094841,0.0031577285406031263,-5684.0,14909.64738018376,1040.35261981624,12.281859945368762,4.1681400546312375,0.33937368388596206,-61.437896726604436,-0.1355841337603913,18.55276881052893,-1450.4271169605163,-0.09822464875708325,-12754.711322169456,-0.40166358915266825,12135.82902683519,3814.1709731648098,0.3142901045104356,15.252801818068614,1.1971981819313857,0.07849037810962531,-258.97725995681765,-0.3980137108438802,33.10030508685636,4583.629168793974,0.5249008840089455,588.0845597405823,0.03194043344641259,15331.050228310502,618.9497716894984,12.722146118721462,3.727853881278538,0.293020835202699,455.2996880685685,-63.602730276136924,-0.13969421008379496,42.465753424657535,17.534246575342465,0.41290322580645156,13229.506849315068,86.4931506849316,0.0065378968143026146,27203.211009174312,-8203.211009174312,-0.3015530411614927,10,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
33817,6.0,311662,36,12.1,1109723216,1109723514,924307438,23.0,17.0,14421.0,A4,239.4870626117406,-298,185415778,200503,3,2,2,200503,3,2,2,199904,4,17,5,0.1690101171334006,29.939240480575005,0.33851318044177364,0.7391304347826086,3.9132064990973476,117.17470243085042,59.96580374588502,0.0605,3136320.0,"(999.999, 9000.0]_(11.45, 17.5]","(16400.0, 6780700.0]_(11.45, 17.5]",87120.0,549.6183206106871,6960.512937388259,29.939240480575005,259200,103831200.0,-7221.0,0.4992372763833033,-35400.0,2897.793457602061,0.050314556918744105,435.59999999999997,-23.9,0.327027027027027,174494.1,0.0008389959783663847,515460.0,0.0002840308912936316,8621.534254022663,6.472623313830828,3453642.9299239116,-14181.51293738826,0.01660567623157264,10202148.86726015,-42360.51293738826,0.005621630069992268,519156.0,0.0024961863819165163,0.0008450505856670031,-28179.0,13886.444585784704,-6686.444585784704,13.221839720146287,-1.121839720146287,-0.08484747538097331,-184.20820715543744,-0.4347657864027145,-5.689934806805532,331.48449674034055,0.023527033038407207,10809.692898272551,0.34003109387028113,11267.917586460633,-4067.917586460633,-0.3610176907353834,15.966685062545988,-3.8666850625459883,-0.2421720631050902,-432.57765762899896,-0.643654762109884,11.788079470198674,7970.503767476085,1.235641953759801,29094.551419093255,2.1542824916030945,13298.532863849765,-6098.532863849765,12.68855633802817,-0.5885563380281695,-0.04638481497412278,407.07614330225897,-167.58908069051836,-0.4116897623403134,41.070422535211264,-5.070422535211264,-0.12345679012345673,12937.718896713615,1483.2811032863847,0.11464780732430054,28714.537963507944,13885.462036492056,0.48356905669659334,5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
48009,7.0,602109,12,6.25,1133481600,1104364800,1021593600,4.0,2.0,810.5,B2,775.6324252510805,29116800,111888000,200512,12,2,4,200412,12,30,3,200205,5,17,4,8.395522388059701,11.588493742184864,0.7560634328358209,0.5,0.02894122875236085,0.3354225133154619,1.043608242004537,0.008333333333333333,675000.0,"(999.999, 9000.0]_(5.249, 11.45]","(101.999, 2788.0]_(5.249, 11.45]",56250.0,1241.3793103448277,8224.36757474892,11.588493742184864,108000,7294500.0,8189.5,11.090573012939002,7929.0,4847.702657819253,0.008047565098739488,75.0,-5.75,0.4807692307692308,5065.625,0.007701786814540973,6693.75,0.005830223880597015,9307.589103012966,59.66403271162157,628650.0806660007,-34.86757474891954,0.9558008937166734,830702.3274439072,-295.36757474891954,0.7235377101222765,9726.0,0.014787430683918669,0.011194029850746268,-260.5,9112.063525452251,-112.06352545225127,17.910961821623893,-11.660961821623893,-0.6510516820791623,-59.75431742823014,-0.07152892711294642,0.0,-898.3707488430796,-0.5257101799251257,-1558.4944783340343,-0.5926973763114528,11165.83147735709,-2165.831477357089,-0.19396956525352588,16.081106161841127,-9.831106161841127,-0.6113451439783022,96.51143962121614,0.1421122917173656,-11.679287305122493,-5796.107182628062,-0.8773197834236016,-11972.907297096053,-0.9178927007371146,9131.360533664289,-131.3605336642886,17.980154359292584,-11.730154359292584,-0.652394530374549,837.4353596003907,-61.80293434931025,-0.07380024456908711,12.0,0.0,0.0,1701.6239516754576,-891.1239516754576,-0.5236902964359644,2623.479793670493,-1552.479793670493,-0.5917635795846664,9,60,25911.488860992824,237.72008129351215,154.0926936510325,109.0,49.04450824111028,738.1688935369506,109.0,1.0,0.0,0,1
2650,9.0,341755,60,23.25,1178152047,1178151725,826937959,23.0,11.0,27210.0,D1,651.6886957937845,322,351214088,200705,5,3,3,200705,5,3,3,199603,3,16,5,0.7054998312935186,35.23885145893012,0.834636974325941,0.4782608695652174,0.234337637494022,8.25814823320145,41.68909339989081,0.06065217391304348,32085000.0,"(11000.0, 33050.0]_(17.5, 31.3]","(16400.0, 6780700.0]_(17.5, 31.3]",534750.0,948.4536082474227,22348.311304206214,35.23885145893012,1380000,625830000.0,-4210.0,0.8452464077027673,-9600.0,15151.76217720549,0.035621882453048925,1395.0,-36.75,0.38114754098360654,632632.5,0.0008544338686560583,757950.0,0.000713168307720622,39101.32174762707,10.683421242521058,17732449.412548877,-26558.311304206214,0.023949457785225992,21245051.482877374,-31948.311304206214,0.019989837606017746,1632600.0,0.0022049906287898275,0.001840434342504831,-5390.0,13886.444585784704,9113.555414215296,13.221839720146287,10.028160279853713,0.7584542311894522,227.99342602660647,0.5381070837819115,18.31006519319447,13120.48449674034,0.9312232555977435,809.6928982725512,0.025469804229370074,10858.280381254965,12141.719618745035,1.1181991247624916,16.241163621922162,7.008836378077838,0.43154767362957785,-44.99258268605536,-0.06458130005191079,37.84908657664813,21000.180635424942,3.3817699682576823,19505.19992035046,1.489537816668407,13621.012658227848,9378.987341772152,12.458227848101266,10.791772151898734,0.8662365372891687,410.9006275808902,240.7880682128943,0.5860007311998875,42.01518987341772,17.984810126582282,0.42805495300072316,13676.06329113924,13533.93670886076,0.9896076393291799,33980.86734693877,-1380.8673469387722,-0.04063661273976193,20,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
22131,8.0,461969,60,18.4,1104624817,1104624131,516588021,31.0,15.0,19367.0,B4,266.35988866678525,686,588036796,200501,1,2,6,200501,1,2,6,198605,5,16,4,0.4663468005919017,38.898879154463145,0.8684363929868616,0.4838709677419355,0.2819921161426786,10.970231976926963,72.43794159466228,0.10615384615384615,11481599.999999998,"(9000.0, 11000.0]_(17.5, 31.3]","(16400.0, 6780700.0]_(17.5, 31.3]",191359.99999999997,536.0824742268042,10133.640111333214,38.898879154463145,624000,201416800.0,-8967.0,0.53696819496076,-11900.0,4901.021951468848,0.06882109388866556,1104.0,-41.6,0.30163934426229505,356352.8,0.000950020652622883,410319.99999999994,0.0008250751087395183,15981.593320007116,4.366555551914512,5158591.96380963,-19100.640111333214,0.013752575829553143,5939825.5172693115,-22033.640111333214,0.011943854027477926,1162020.0,0.0030978934324659233,0.002690462311107125,-2933.0,14137.877614252517,-3737.8776142525167,12.546214175058095,5.8537858249419035,0.4665778651044587,-162.01339471377622,-0.37820611368483864,18.446165762974438,5631.078621223858,0.4099527411335243,-7219.754768392369,-0.24457367024345214,11332.349766102914,-932.3497661029141,-0.08227329594888953,15.799424253328535,2.6005757466714634,0.164599399634679,-404.8260266625229,-0.6031503603050141,35.69341489744512,12512.667121266642,1.8255120290537907,8743.826714801444,0.6450070038827609,14715.938303341902,-4315.938303341902,12.572493573264781,5.8275064267352175,0.463512380640808,443.93072634656005,-177.5708376797748,-0.3999967272847699,42.10796915167095,17.89203084832905,0.42490842490842495,15752.982005141388,3614.017994858612,0.2294180234370283,32312.467532467534,-10012.467532467534,-0.30986391003432395,11,46,74639.44,899.2703614457831,1878.4119656770317,83.0,8.33,8133.79,77.0,0.927710843373494,1.013542053481519,1,0
45695,3.0,603006,12,7.699999999999999,1161820800,1154736000,1059782400,5.0,2.0,1670.17,A3,868.4978080918363,7084800,102038400,200610,10,26,3,200608,8,5,5,200308,8,2,5,3.127932436659368,11.50089155709959,0.5224178917735377,0.4,0.15256774322567743,1.7548405364569266,1.9208444051921023,0.00924,924000.0,"(9000.0, 11000.0]_(5.249, 11.45]","(2788.0, 16400.0]_(5.249, 11.45]",77000.0,1149.4252873563219,9131.502191908163,11.50089155709959,120000,16701700.0,8329.83,5.983831686782314,6804.0,6687.433122307139,0.008855686498966684,92.39999999999999,-4.300000000000001,0.5923076923076922,12860.309,0.0046075503988223816,24609.199999999997,0.002408507976227713,10421.973697102036,66.80752369937203,1450538.9841407423,-801.6721919081638,0.5196944703960915,2775718.994661509,-2327.5021919081637,0.2716602465098018,20042.04,0.007180598024138777,0.003753518923991242,-1525.83,9112.063525452251,887.9364745477487,17.910961821623893,-10.210961821623894,-0.570095672321528,33.111065412525704,0.039635612729895124,0.0,-38.70074884307951,-0.022646972492963702,566.5055216659657,0.2154427500547124,11631.587651598677,-1631.5876515986765,-0.14027213657066212,14.969253031973539,-7.269253031973539,-0.48561227580606703,257.12722047501836,0.4205750582103161,-15.684674751929439,-6122.112477949283,-0.7856635710106413,-13170.616980088496,-0.8047244580912335,9131.360533664289,868.6394663357114,17.980154359292584,-10.280154359292585,-0.5717500614214444,837.4353596003907,31.062448491445593,0.03709235361911162,12.0,0.0,0.0,1701.6239516754576,-31.453951675457574,-0.018484666747013816,2623.479793670493,572.5202063295069,0.21822931806480494,4,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
21732,4.0,141141,60,28.75,1235955230,1295568118,761359097,10.0,5.0,8526.0,D1,317.4779038162094,-59612888,474596133,200903,3,2,0,201101,1,21,4,199402,2,16,2,0.570990284642918,31.556349371728345,0.4844042952104994,0.5,0.9027957417172421,28.491772557120697,26.771088034164766,0.17164179104477612,17336250.0,"(9000.0, 11000.0]_(17.5, 31.3]","(16400.0, 6780700.0]_(17.5, 31.3]",288937.5,337.8151260504202,9732.522096183791,31.556349371728345,603000,85686300.0,1524.0,1.1786091239591885,-7550.0,9127.48973471602,0.09027313874996915,1725.0,-31.25,0.4713114754098361,245122.5,0.003371643016301161,506000.0,0.0016334299187546163,19048.674228972563,5.2045558002657275,2706816.607937001,-8208.522096183791,0.03723207503415145,5587611.107165285,-17282.52209618379,0.018037492404761626,511560.0,0.0070364723818459015,0.0034088972217487645,-9074.0,14909.64738018376,-4859.64738018376,12.281859945368762,16.468140054631238,1.3408506633265296,-135.65695070282663,-0.2993743459589197,18.55276881052893,-6240.427116960516,-0.4226091435343115,-14154.711322169456,-0.44575153521510325,11274.377560668137,-1224.3775606681374,-0.1085982400429367,15.446722344784115,13.303277655215885,0.861236277721273,-322.99418447919663,-0.5043064176907917,34.392688307595336,1516.328821304759,0.21631953663010536,892.2621082621081,0.053404124127619856,14051.973684210527,-4001.9736842105267,12.596842105263159,16.153157894736843,1.2823180412801871,421.4712849868431,-103.99338117063371,-0.24673894729003906,41.68421052631579,18.315789473684212,0.43939393939393945,14744.713157894737,-6218.713157894737,-0.4217588427323906,28962.53298153034,-11362.532981530341,-0.3923183441440128,20,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
14078,1.0,221373,60,12.8,1149206873,1193272402,724465193,22.0,10.0,12641.0,B1,361.2806139535019,-44065529,424741680,200606,6,2,4,200710,10,25,3,199212,12,16,2,0.60875539101561,44.02664505268602,0.4824625014312431,0.45454545454545453,0.850040749796251,37.426788731621926,34.89284138626984,0.048150470219435734,12249600.0,"(11000.0, 33050.0]_(11.45, 17.5]","(16400.0, 6780700.0]_(11.45, 17.5]",204160.0,1155.7971014492753,15588.719386046498,44.02664505268602,957000,201623950.0,3309.0,1.2616674576807467,-10250.0,4624.391858604825,0.03533172769118377,768.0,-47.2,0.2098360655737705,161804.80000000002,0.0010124980224648,335360.0,0.0004885309721003016,21676.836837210114,5.922633015631179,4566948.240986218,-12279.719386046498,0.028577805248655427,9465552.08558175,-25838.719386046498,0.013788810119976411,758460.0,0.004746084480303749,0.0022899889317201634,-13559.0,14137.877614252517,1812.1223857474833,12.546214175058095,0.2537858249419056,0.020228080072667055,-67.09266942705955,-0.15662197440883646,18.446165762974438,-1094.9213787761419,-0.07971226309346409,-3319.7547683923694,-0.1124587515864774,11116.625039025914,4833.374960974086,0.4347879814247659,15.393974399000937,-2.5939743990009365,-0.16850582778475223,-264.81553821831045,-0.4229630501636435,33.95816422104277,5446.808382766157,0.757111941488771,11294.152595372108,0.7576994644306876,14619.449901768174,1330.5500982318263,12.56630648330059,0.23369351669941096,0.018596834082470225,445.3692541509338,-84.08864019743186,-0.18880656761486855,41.23379174852652,18.76620825147348,0.455117209834191,15329.499017681728,-2688.499017681728,-0.17538074888035762,31180.11811023622,-4980.118110236221,-0.159720950787588,8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
30613,10.0,601205,12,23.3,1149638400,1152748800,1080086400,4.0,4.0,1541.73,A5,847.9904759640557,-3110400,69552000,200606,6,7,2,200607,7,13,3,200403,3,24,2,4.426955238563699,10.60082563326781,0.7583521888834235,1.0,0.05446839240084435,0.5774740870246898,1.81595676706422,0.03106666666666667,2516400.0,"(999.999, 9000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",209700.0,370.3703703703704,8152.009524035944,10.60082563326781,108000,13875570.0,7458.27,5.833814082827196,6968.0,19758.178089962497,0.027444359695015554,279.6,11.3,1.7923076923076924,35922.309,0.015103096458874851,47345.6,0.011460895228726021,10175.885711568668,65.23003661261967,1307372.3565080636,-693.7395240359443,0.5496687534202717,1723116.6471589613,-1184.0095240359442,0.417112875535689,18500.760000000002,0.007778418777102928,0.005902606984751598,-490.27,9371.924746743849,-371.924746743849,18.251429088277856,5.048570911722145,0.27661236209523093,-12.57541560552363,-0.014612960760723888,0.0,-285.6268270622286,-0.15630599499355574,-795.6049204052097,-0.28137060968588057,12135.82902683519,-3135.8290268351902,-0.2583942983953655,15.252801818068614,8.047198181931387,0.5275881951339982,197.31625821480645,0.30324892677835646,-14.899694913143641,-7190.640831206027,-0.8234465725515837,-16379.915440259418,-0.8896366862756258,9131.360533664289,-131.3605336642886,17.980154359292584,5.319845640707417,0.2958731907636816,837.4353596003907,10.555116363664979,0.012604096832860859,12.0,0.0,0.0,1701.6239516754576,-159.89395167545763,-0.09396550366961068,2623.479793670493,-591.4797936704931,-0.22545620328295254,6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
17356,10.0,602701,12,24.6,1183593600,1119484800,1055376000,2.0,1.0,868.98,B3,853.6518089036263,64108800,128217600,200707,7,5,3,200506,6,23,3,200306,6,12,3,9.6051227321238,10.530604283802404,0.9274066168623266,0.5,0.0074458393511832,0.07841789990004855,1.0167649456154015,0.0328,2656800.0,"(999.999, 9000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",221400.0,351.5625,8146.348191096374,10.530604283802404,108000,7820820.0,8131.02,10.345065403802385,8064.0,20999.834499029206,0.028783651709059905,295.20000000000005,12.600000000000001,1.8923076923076925,21376.908000000003,0.028276512103726524,23025.600000000002,0.02625400213447172,10243.821706843515,65.66552376181741,741806.3489010732,-15.328191096373757,0.9812315327980256,799018.0931337941,-82.34819109637374,0.911047821668758,10427.76,0.013793420538403182,0.012806830309498399,-67.01999999999998,9112.063525452251,-112.06352545225127,17.910961821623893,6.689038178376109,0.37346057933641713,18.26506622431566,0.021864204075988405,0.0,-839.8907488430796,-0.4914887503409447,-1693.4944783340343,-0.6440380431629503,12135.82902683519,-3135.8290268351902,-0.2583942983953655,15.252801818068614,9.347198181931388,0.6128184377809596,202.97759115437702,0.3119496448722034,-14.899694913143641,-7863.390831206027,-0.900487505993835,-17475.915440259418,-0.9491633554891662,9131.360533664289,-131.3605336642886,17.980154359292584,6.6198456407074175,0.3681751284457755,837.4353596003907,16.21644930323555,0.01936441913674836,12.0,0.0,0.0,1701.6239516754576,-832.6439516754576,-0.489323126214589,2623.479793670493,-1687.479793670493,-0.643221951905927,10,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
45357,0.0,602407,12,28.6,1144368000,1125273600,1038614400,3.0,2.0,1856.62,B4,967.9977565159764,19094400,105753600,200604,4,7,4,200508,8,29,0,200211,11,30,5,2.698327037236913,10.319941333976788,0.5009767943874798,0.6666666666666666,0.18481951804819519,1.9075173162896015,1.9160209479487982,0.03432,3432000.0,"(9000.0, 11000.0]_(17.5, 31.3]","(2788.0, 16400.0]_(17.5, 31.3]",286000.0,337.8378378378378,9032.002243484023,10.319941333976788,120000,18566200.0,8143.38,5.38323230800702,6295.0,27684.73583635693,0.02951503221517361,343.20000000000005,16.6,2.2,53099.332,0.015396044400900078,105963.0,0.0077172153264975715,11615.973078191717,74.46136588584434,1797203.9947026921,-888.6222434840234,0.5210956796955117,3586431.687891693,-2737.0022434840234,0.26119745183917337,22279.44,0.006459878769608424,0.0032379924446842958,-1848.38,9051.112288135593,948.8877118644068,18.09610699152542,10.50389300847458,0.5804504257956506,137.45924101658784,0.16550616070337923,0.0,281.30144332627106,0.17856797416278555,1257.7174258474574,0.5139240720017737,11629.972183588317,-1629.9721835883174,-0.14015271557471645,15.004061196105702,13.595938803894299,0.906150583244963,360.52672335001523,0.5934879256234745,-15.888734353268429,-6057.976954102921,-0.7654182505102134,-12710.314349525404,-0.7742961285351737,9131.360533664289,868.6394663357114,17.980154359292584,10.619845640707418,0.5906426290060642,837.4353596003907,130.56239691558574,0.15590743263801016,12.0,0.0,0.0,1701.6239516754576,154.99604832454224,0.09108713365954306,2623.479793670493,1081.520206329507,0.41224644037237246,11,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
33722,4.0,602008,12,19.75,1182556800,1124841600,1078099200,1.0,1.0,736.98,A2,740.1191860102113,57715200,104457600,200706,6,23,5,200508,8,24,2,200403,3,1,0,5.6777856635912,10.794485085547056,0.5230518097941803,1.0,0.08386701662292213,0.9054144227629732,0.9944149522933087,0.029625,1896000.0,"(999.999, 9000.0]_(17.5, 31.3]","(101.999, 2788.0]_(17.5, 31.3]",158000.0,385.5421686746988,7259.880813989788,10.794485085547056,96000,5895840.0,7263.02,10.840402178920838,6592.0,14617.353923701672,0.026648885054944296,237.0,7.75,1.5192307692307692,14555.355,0.026762242879210817,27808.0,0.014017033356990774,8881.430232122535,56.93224507770856,545453.0377058055,3.1391860102112332,1.0028987045857765,1042087.8139023774,-667.8808139897887,0.5252797629596957,8843.76,0.016260603268381257,0.008516678495386799,-671.02,9112.063525452251,-1112.0635254522513,17.910961821623893,1.8390381783761072,0.10267668462984704,-95.26755666909935,-0.11404006288578461,0.0,-971.8907488430796,-0.5687327432464147,-1221.4944783340343,-0.4645358598006774,11274.377560668137,-3274.3775606681374,-0.290426459735671,15.446722344784115,4.303277655215885,0.27858839947809183,99.64709771480523,0.15558382564338202,-13.607311692404664,-6272.6911786952405,-0.8948624006444222,-15299.737891737892,-0.9157276700697904,9131.360533664289,-1131.3605336642886,17.980154359292584,1.7698456407074161,0.0984332840164254,837.4353596003907,-97.31617359017946,-0.11620738541135522,12.0,0.0,0.0,1701.6239516754576,-964.6439516754576,-0.5668960822546293,2623.479793670493,-1215.479793670493,-0.4633082353456679,3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
44473,10.0,311685,36,23.85,1191370134,1256173115,824518044,19.0,9.0,6109.0,C2,601.0160105153163,-64802981,366852090,200710,10,3,2,200910,10,22,3,199602,2,17,5,1.030132205892222,25.497660746365597,0.40997248506811623,0.47368421052631576,0.5726662758126506,14.602601669140062,10.147570651436315,0.05593485342019544,13179510.0,"(11000.0, 33050.0]_(17.5, 31.3]","(2788.0, 16400.0]_(17.5, 31.3]",366097.5,617.7062374245472,14748.983989484685,25.497660746365597,552600,93773150.0,9241.0,2.5122749590834696,450.0,14334.231850790295,0.03961688656682864,858.6,-12.149999999999999,0.6445945945945947,145699.65,0.003903436988543372,355365.0,0.0016005637205556676,21636.57637855139,16.243675959873414,3671606.8082380677,-5507.983989484684,0.09836595916780955,8955138.556678213,-14298.983989484685,0.04033393802532154,219924.0,0.005891980360065467,0.0024159452385745924,-8791.0,14137.877614252517,1212.1223857474833,12.546214175058095,11.303785824941906,0.9009718523228992,172.64272713475486,0.4030193614604607,-5.553834237025562,-7626.921378776142,-0.5552537153103372,-14619.75476839237,-0.4952532594900196,12135.82902683519,3214.1709731648098,0.26484972440345994,15.252801818068614,8.597198181931388,0.5636471439461742,-49.6582072339329,-0.07631808035318485,9.100305086856359,-2623.370831206026,-0.3004190822761604,-3511.9154402594177,-0.19074144956044486,13298.532863849765,2051.467136150235,12.68855633802817,11.161443661971832,0.8796464597410887,407.07614330225897,193.93986721305737,0.47642159926098804,41.070422535211264,-5.070422535211264,-0.12345679012345673,12937.718896713615,-6828.718896713615,-0.5278147524482246,28714.537963507944,-13814.537963507944,-0.4810990858033042,15,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
33356,10.0,181235,36,11.05,1125621483,1125620099,700704449,24.0,12.0,15174.0,A4,427.5493248109101,1384,424917034,200509,9,2,4,200509,9,2,4,199203,3,16,0,0.42368754261225283,30.451570553186812,0.4926463426512126,0.5,1.197302888667535,36.46254723862813,35.40782617425722,0.030482758620689655,5191290.0,"(11000.0, 33050.0]_(5.249, 11.45]","(16400.0, 6780700.0]_(5.249, 11.45]",144202.5,1082.98755186722,12622.45067518909,30.451570553186812,469800,198020700.0,-2124.0,0.8599670510708401,-17750.0,4724.420039160557,0.02578466318871374,397.8,-24.95,0.29864864864864865,167672.7,0.000728171334431631,340340.0,0.00035875458589006853,15391.775693192763,11.555387157051625,6487633.45468075,-14746.45067518909,0.028174584831031968,13168519.204176031,-30372.45067518909,0.013881020902272981,546264.0,0.002372322899505766,0.0011687932209993182,-15626.0,14909.64738018376,-1859.64738018376,12.281859945368762,-1.231859945368761,-0.10029913635623815,-25.585529708125932,-0.05646338932652353,-5.4472311894710685,407.5728830394837,0.027601320198259137,-954.7113221694563,-0.030065186626430686,12135.82902683519,914.1709731648098,0.07532826732672003,15.252801818068614,-4.202801818068613,-0.27554293750082914,-223.12489293833914,-0.34291337639003383,9.100305086856359,6441.629168793974,0.7376724251991393,12388.084559740582,0.6728297552710267,14146.59090909091,-1096.59090909091,12.582023548740416,-1.5320235487404155,-0.12176288995213222,435.8429359162352,-8.293611105325112,-0.019028898765767913,40.73822562979189,-4.738225629791891,-0.11630908211001767,14078.390197152245,1095.6098028477554,0.07782209382642155,33505.846829536094,-2705.8468295360944,-0.08075745237248666,5,18,73349.61,814.9956666666667,1745.5516373425698,90.0,1.25,7660.0,84.0,0.9333333333333333,1.0527570967870366,0,1
18122,8.0,361785,36,14.55,1143939162,1211330700,758680231,22.0,12.0,4132.0,B2,380.6213100836549,-67391538,385258931,200604,4,2,6,200805,5,21,2,199401,1,16,6,0.9692132269099202,28.955406074094075,0.3624243487413385,0.5454545454545454,0.6576780381865894,19.045058040408662,10.827487592593368,0.0474027149321267,5787990.0,"(11000.0, 33050.0]_(11.45, 17.5]","(2788.0, 16400.0]_(11.45, 17.5]",160777.5,710.6109324758842,10669.378689916344,28.955406074094075,397800,45658600.0,6918.0,2.673602709895959,-350.0,5538.040061717179,0.03812680166317365,523.8000000000001,-21.45,0.3932432432432433,60120.600000000006,0.003520445197193322,165870.0,0.001276203841768266,13702.367163011577,10.287062434693377,1572727.2532656621,-3751.378689916345,0.09209322769989231,4339082.934953666,-11019.378689916344,0.033384905717362946,148752.0,0.008710379869344302,0.0031576177528286993,-7268.0,14137.877614252517,-3087.8776142525167,12.546214175058095,2.0037858249419056,0.159712387895102,-47.751973296906556,-0.11147280922859118,-5.553834237025562,-9603.921378776142,-0.6991829025474403,-18119.75476839237,-0.6138179300796123,11332.349766102914,-282.34976610291415,-0.02491537694569513,15.799424253328535,-1.2494242533285345,-0.07908036604975101,-290.56460524565324,-0.432912250703431,11.693414897445123,-2722.3328787333576,-0.3971696337042256,-2156.173285198556,-0.15905471550388012,15445.29109589041,-4395.29109589041,12.045291095890411,2.50470890410959,0.20794091933271264,463.9424658934224,-83.3211558097675,-0.17959372537565502,42.04109589041096,-6.041095890410958,-0.14369501466275658,15276.44691780822,-11144.44691780822,-0.7295182562914416,34296.56357388316,-22896.563573883162,-0.6676051822089516,9,36,26420.71,978.5448148148148,2088.44884692217,27.0,24.77,7157.03,24.0,0.8888888888888888,0.7426882728449622,0,1
